id,text,label_level1,label_level2,label_level3,text_length,intent_complexity,sample_type,keywords,confidence_score
521,"我对跨境汇款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","交易服务","转账汇款","跨境汇款","中等文本","简单","medium","跨境汇款, 办理, 流程",0.86
522,"请问收益率对比怎么操作","产品咨询","产品对比","收益率对比","短文本","简单","short","收益率对比, 收益",0.87
523,"我的信用卡寄丢了，请问怎么补办？原信用卡还能继续使用吗？补卡需要多久时间","信贷服务","信用卡服务","信用卡激活","中等文本","简单","medium","信用卡激活, 信用卡",0.92
524,"我想了解抵押贷的相关信息","信贷服务","个人贷款","抵押贷","短文本","简单","short","抵押贷",0.92
525,"保险理赔需要什么条件","投资理财","保险规划","保险理赔","短文本","简单","short","保险理赔, 保险, 条件",0.92
526,"银行理财的具体流程是什么","投资理财","理财产品","银行理财","短文本","简单","short","银行理财, 理财, 流程",0.85
527,"请问额度查询怎么操作","信贷服务","额度管理","额度查询","短文本","简单","short","额度查询, 额度, 查询",0.99
528,"我想了解稳健型产品的相关信息","产品咨询","产品推荐","稳健型产品","短文本","简单","short","稳健型产品",0.83
529,"我想了解货币基金的相关信息","投资理财","基金投资","货币基金","短文本","简单","short","货币基金, 基金",0.89
530,"我想了解交通罚款的相关信息","交易服务","支付缴费","交通罚款","短文本","简单","short","交通罚款",0.85
531,"我对信用贷很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","信贷服务","个人贷款","信用贷","中等文本","简单","medium","信用贷, 办理, 流程",0.96
532,"预约转账的具体流程是什么","交易服务","转账汇款","预约转账","短文本","简单","short","预约转账, 转账, 流程",0.85
533,"请问账单分期怎么操作","信贷服务","信用卡服务","账单分期","短文本","简单","short","账单分期",0.91
534,"请问复利计算怎么操作","产品咨询","收益计算","复利计算","短文本","简单","short","复利计算",0.84
535,"收益率对比的具体流程是什么","产品咨询","产品对比","收益率对比","短文本","简单","short","收益率对比, 收益, 流程",0.87
536,"新股申购的具体流程是什么","投资理财","股票投资","新股申购","短文本","简单","short","新股申购, 流程",0.85
537,"我的信用卡寄丢了，请问怎么补办？原信用卡还能继续使用吗？补卡需要多久时间","信贷服务","信用卡服务","信用卡激活","中等文本","中等","medium","信用卡激活, 信用卡",0.81
538,"我对股票查询很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","投资理财","股票投资","股票查询","中等文本","简单","medium","股票查询, 股票, 查询, 办理, 流程",0.91
539,"请问车险怎么操作","投资理财","保险规划","车险","短文本","简单","short","车险",0.98
540,"请问贷款计算和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","信贷服务","个人贷款","贷款计算","中等文本","中等","medium","贷款计算, 贷款",0.93
541,"贷款审批的具体流程是什么","信贷服务","企业贷款","贷款审批","短文本","简单","short","贷款审批, 贷款, 流程",0.96
542,"我对企业开户很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","账户服务","开户注销","企业开户","中等文本","简单","medium","企业开户, 开户, 办理, 流程",1.00
543,"我对自动缴费很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","交易服务","代扣代缴","自动缴费","中等文本","中等","medium","自动缴费, 缴费, 办理, 流程",1.00
544,"我想了解资产配置建议的相关信息","投资理财","资产配置","资产配置建议","短文本","简单","short","资产配置建议",0.94
545,"请问办卡申请怎么操作","信贷服务","信用卡服务","办卡申请","短文本","简单","short","办卡申请, 申请",0.83
546,"请问车险怎么操作","投资理财","保险规划","车险","短文本","简单","short","车险",0.82
547,"我对贷款计算很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","信贷服务","个人贷款","贷款计算","中等文本","中等","medium","贷款计算, 贷款, 办理, 流程",0.91
548,"代扣查询的具体流程是什么","交易服务","代扣代缴","代扣查询","短文本","简单","short","代扣查询, 查询, 流程",0.85
549,"开放式基金的申购流程是什么","投资理财","基金投资","开放式基金","短文本","简单","short","开放式基金, 基金, 流程",0.95
550,"我有10万块钱想买债券基金，请问国债基金和信用债基金哪个更安全？收益大概有多少？","投资理财","基金投资","债券基金","中等文本","中等","medium","债券基金, 收益, 基金",0.97
551,"风险等级对比的具体流程是什么","产品咨询","产品对比","风险等级对比","短文本","简单","short","风险等级对比, 风险, 流程",0.83
552,"跨行转账手续费怎么收","交易服务","转账汇款","跨行转账","短文本","简单","short","跨行转账, 转账, 手续费",0.96
553,"请问收益率对比怎么操作","产品咨询","产品对比","收益率对比","短文本","简单","short","收益率对比, 收益",0.99
554,"我对对账单很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","交易服务","交易查询","对账单","中等文本","中等","medium","对账单, 办理, 流程",0.92
555,"请问对账单和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","交易服务","交易查询","对账单","中等文本","中等","medium","对账单",0.89
556,"请问信息披露查询和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","风险合规","信息披露","信息披露查询","中等文本","中等","medium","信息披露查询, 查询",0.96
557,"复利计算需要什么条件","产品咨询","收益计算","复利计算","短文本","简单","short","复利计算, 条件",0.87
558,"收益率对比需要什么条件","产品咨询","产品对比","收益率对比","短文本","简单","short","收益率对比, 收益, 条件",0.84
559,"历史收益查询的具体流程是什么","产品咨询","收益计算","历史收益查询","短文本","简单","short","历史收益查询, 收益, 查询, 流程",0.84
560,"我想买一套房子，贷款200万，30年还清，请问等额本息和等额本金哪种还款方式更划算？","信贷服务","个人贷款","房贷","中等文本","中等","medium","房贷, 贷款",0.89
561,"指数基金推荐","投资理财","基金投资","指数基金","短文本","简单","short","指数基金, 基金",0.83
562,"我对低风险产品很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","产品咨询","产品推荐","低风险产品","中等文本","中等","medium","低风险产品, 风险, 办理, 流程",0.81
563,"请问低风险产品和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","产品咨询","产品推荐","低风险产品","中等文本","简单","medium","低风险产品, 风险",0.93
564,"请问实际收益和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","产品咨询","收益计算","实际收益","中等文本","中等","medium","实际收益, 收益",0.89
565,"我对银行理财很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","投资理财","理财产品","银行理财","中等文本","中等","medium","银行理财, 理财, 办理, 流程",0.91
566,"贸易融资的具体流程是什么","信贷服务","企业贷款","贸易融资","短文本","简单","short","贸易融资, 流程",0.90
